event_id,discipline,division_label,division_gender,division_class,division_age_band,event_name,place,rider_name,nationality,score_or_time,notes,sources,confidence,citation_status
mt-baker-legendary-banked-slalom--2012,banked-slalom,Pro Women Masters,women,masters,,Sunday Finals,1,Barrett Christy,,1:39.43,"Hometown as printed: Gig Harbor, Washington [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20120419192136/http://lbs.mtbaker.us/index.php/results/2012-results/sunday-finals/pro-women-masters""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2012,banked-slalom,Women Masters,women,masters,,Sunday Finals,1,Tanya Simonson,,1:53.30,"Hometown as printed: Bozeman, Montana [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20120318221012/http://lbs.mtbaker.us/index.php/results/2012-results/sunday-finals/women-masters""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2012,banked-slalom,Grand Masters,unspecified,masters,,Sunday Finals,2,Kevin Boyce,,1:58.29,"Hometown as printed: Bellingham, Washington [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20120318220939/http://lbs.mtbaker.us/index.php/results/2012-results/sunday-finals/grand-masters""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2012,banked-slalom,Masters,unspecified,masters,,Sunday Finals,2,John Kaiser,,1:33.01,"Hometown as printed: Seattle, Washington [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20120419192559/http://lbs.mtbaker.us/index.php/results/2012-results/sunday-finals/masters""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2012,banked-slalom,Mid Masters,unspecified,masters,,Sunday Finals,2,Mike Cummins,,1:38.14,"Hometown as printed: Olympia, Washington [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20120318220248/http://lbs.mtbaker.us/index.php/results/2012-results/sunday-finals/mid-masters""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2012,banked-slalom,Pro Masters,unspecified,masters,,Sunday Finals,2,Marcel Dolak,,1:33.95,"Hometown as printed: Seattle, Washington [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20120419193219/http://lbs.mtbaker.us/index.php/results/2012-results/sunday-finals/pro-masters""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2012,banked-slalom,Pro Women Masters,women,masters,,Sunday Finals,2,Amy Eichner,,1:44.83,"Hometown as printed: Portland, Oregon [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20120419192136/http://lbs.mtbaker.us/index.php/results/2012-results/sunday-finals/pro-women-masters""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2012,banked-slalom,Women Masters,women,masters,,Sunday Finals,2,Sarah Taylor,,1:54.41,"Hometown as printed: Anchorage, Alaska [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20120318221012/http://lbs.mtbaker.us/index.php/results/2012-results/sunday-finals/women-masters""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2012,banked-slalom,Grand Masters,unspecified,masters,,Sunday Finals,3,Mark Hogan,,1:59.76,"Hometown as printed: Snowmass Village, Colorado [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20120318220939/http://lbs.mtbaker.us/index.php/results/2012-results/sunday-finals/grand-masters""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2012,banked-slalom,Masters,unspecified,masters,,Sunday Finals,3,Chris Tretwold,,1:34.17,"Hometown as printed: Bellingham, Washington [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20120419192559/http://lbs.mtbaker.us/index.php/results/2012-results/sunday-finals/masters""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2012,banked-slalom,Mid Masters,unspecified,masters,,Sunday Finals,3,Waylon Edwards,,1:38.71,"Hometown as printed: N. Vancouver, British Columbia [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20120318220248/http://lbs.mtbaker.us/index.php/results/2012-results/sunday-finals/mid-masters""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2012,banked-slalom,Pro Masters,unspecified,masters,,Sunday Finals,3,Blue Montgomery,,1:34.04,"Hometown as printed: West Seattle, Washington [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20120419193219/http://lbs.mtbaker.us/index.php/results/2012-results/sunday-finals/pro-masters""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2012,banked-slalom,Pro Women Masters,women,masters,,Sunday Finals,3,Marguerite Cossettini,,1:45.17,"Hometown as printed: South Lake Tahoe, California [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20120419192136/http://lbs.mtbaker.us/index.php/results/2012-results/sunday-finals/pro-women-masters""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2012,banked-slalom,Women Masters,women,masters,,Sunday Finals,3,Christine Zander,,1:55.20,"Hometown as printed: Glacier, Washington [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20120318221012/http://lbs.mtbaker.us/index.php/results/2012-results/sunday-finals/women-masters""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2012,banked-slalom,Pro Men,men,pro,,Sunday Finals,1,Terje Haakonsen,,1:25.66,"Hometown as printed: Irvine, California [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20120417230807/http://lbs.mtbaker.us/index.php/results/2012-results/sunday-finals/pro-men""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2012,banked-slalom,Pro Women,women,pro,,Sunday Finals,1,Maelle Ricker,,1:31.81,"Hometown as printed: Squamish, British Columbia [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20120419192952/http://lbs.mtbaker.us/index.php/results/2012-results/sunday-finals/pro-women""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2012,banked-slalom,Pro Men,men,pro,,Sunday Finals,2,Josh Dirksen,,1:26.21,"Hometown as printed: Bend, Oregon [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20120417230807/http://lbs.mtbaker.us/index.php/results/2012-results/sunday-finals/pro-men""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2012,banked-slalom,Pro Women,women,pro,,Sunday Finals,2,Laura Hadar,,1:36.40,"Hometown as printed: Carbondale, Colorado [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20120419192952/http://lbs.mtbaker.us/index.php/results/2012-results/sunday-finals/pro-women""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2012,banked-slalom,Pro Men,men,pro,,Sunday Finals,3,Temple Cummins,,1:26.27,"Hometown as printed: Agnew, Washington [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20120417230807/http://lbs.mtbaker.us/index.php/results/2012-results/sunday-finals/pro-men""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2012,banked-slalom,Pro Women,women,pro,,Sunday Finals,3,Maria DeBari,,1:37.93,"Hometown as printed: Glacier, Washington [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20120419192952/http://lbs.mtbaker.us/index.php/results/2012-results/sunday-finals/pro-women""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2013,banked-slalom,Older Amateurs,unspecified,amateur,,Sunday Finals,1,Robin Foster,,1:38.959,"Hometown as printed: Glacier, Washington [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20130603041309/http://lbs.mtbaker.us/index.php/results/finals/older-amateurs""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2013,banked-slalom,Women Amateurs,women,amateur,,Sunday Finals,1,Jennica Lowell,,1:49.510,"Hometown as printed: Couer d Alene, Idaho [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20130215111833/http://lbs.mtbaker.us/index.php/results/finals/women-amateurs""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2013,banked-slalom,Older Amateurs,unspecified,amateur,,Sunday Finals,2,Spencer Cordovano,,1:39.753,"Hometown as printed: Hailey, Idaho [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20130603041309/http://lbs.mtbaker.us/index.php/results/finals/older-amateurs""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2013,banked-slalom,Women Amateurs,women,amateur,,Sunday Finals,2,Karla Charlton,,1:50.198,"Hometown as printed: Vernon, British Columbia [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20130215111833/http://lbs.mtbaker.us/index.php/results/finals/women-amateurs""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2013,banked-slalom,Older Amateurs,unspecified,amateur,,Sunday Finals,3,Jack Freysinger,,1:40.028,"Hometown as printed: Deming, Washington [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20130603041309/http://lbs.mtbaker.us/index.php/results/finals/older-amateurs""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2013,banked-slalom,Women Amateurs,women,amateur,,Sunday Finals,3,Sydney Bannerman,,1:51.812,"Hometown as printed: Tahoe City, California [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20130215111833/http://lbs.mtbaker.us/index.php/results/finals/women-amateurs""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2013,banked-slalom,Next Generation,unspecified,grom,,Sunday Finals,1,Isabella Gomez,,1:52.081,"Hometown as printed: Issaquah, Washington [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20130215111727/http://lbs.mtbaker.us/index.php/results/finals/next-gener""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2013,banked-slalom,Next Generation,unspecified,grom,,Sunday Finals,2,Keala Cole,,1:52.452,"Hometown as printed: Edmonds, Washington [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20130215111727/http://lbs.mtbaker.us/index.php/results/finals/next-gener""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2013,banked-slalom,Next Generation,unspecified,grom,,Sunday Finals,3,Finn Finestone,,1:53.811,"Hometown as printed: Whistler, British Columbia [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20130215111727/http://lbs.mtbaker.us/index.php/results/finals/next-gener""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2013,banked-slalom,Juniors,unspecified,junior,,Sunday Finals,1,Hank Kennedy,,1:46.428,"Hometown as printed: Glacier, Washington [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20130215111640/http://lbs.mtbaker.us/index.php/results/finals/juniors""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2013,banked-slalom,Younger Amateurs,unspecified,junior,,Sunday Finals,1,Keith Dixon,,1:44.510,"Hometown as printed: Boise, Idaho [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20130220121705/http://lbs.mtbaker.us/index.php/results/finals/younger-amateurs""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2013,banked-slalom,Juniors,unspecified,junior,,Sunday Finals,2,Milo Malkoski,,1:47.414,"Hometown as printed: Seattle, Washington [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20130215111640/http://lbs.mtbaker.us/index.php/results/finals/juniors""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2013,banked-slalom,Younger Amateurs,unspecified,junior,,Sunday Finals,2,Jackson Scanlan,,1:46.078,"Hometown as printed: Bellingham, Washington [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20130220121705/http://lbs.mtbaker.us/index.php/results/finals/younger-amateurs""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2013,banked-slalom,Juniors,unspecified,junior,,Sunday Finals,3,Jonas Harris,,1:48.591,"Hometown as printed: Draper, Utah [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20130215111640/http://lbs.mtbaker.us/index.php/results/finals/juniors""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2013,banked-slalom,Younger Amateurs,unspecified,junior,,Sunday Finals,3,Odin Barnett,,1:46.226,"Hometown as printed: Bellingham, Washington [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20130220121705/http://lbs.mtbaker.us/index.php/results/finals/younger-amateurs""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2013,banked-slalom,Grand Masters,unspecified,masters,,Sunday Finals,1,Luke Edgar,,1:44.240,"Hometown as printed: Park City, Utah [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20130220121622/http://lbs.mtbaker.us/index.php/results/finals/grand-masters""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2013,banked-slalom,Masters,unspecified,masters,,Sunday Finals,1,Jake Price,,1:35.167,"Hometown as printed: Bend, Oregon [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20130215111659/http://lbs.mtbaker.us/index.php/results/finals/masters""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2013,banked-slalom,Mid Masters,unspecified,masters,,Sunday Finals,1,Anthony Martinez,,1:39.299,"Hometown as printed: Salt Lake City, Utah [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20130215111704/http://lbs.mtbaker.us/index.php/results/finals/mid-maste""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2013,banked-slalom,Pro Masters,unspecified,masters,,Sunday Finals,1,Marcel Dolak,,1:36.678,"Hometown as printed: Redmond, Washington [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20130220121648/http://lbs.mtbaker.us/index.php/results/finals/pro-masters""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2013,banked-slalom,Pro Women Masters,women,masters,,Sunday Finals,1,Marni Yamada,,1:40.269,"Hometown as printed: Seattle, Washington [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20130215111802/http://lbs.mtbaker.us/index.php/results/finals/pro-women-maste""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2013,banked-slalom,Women Masters,women,masters,,Sunday Finals,1,Tanya Simonson,,1:45.557,"Hometown as printed: Bozeman, Montana [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20130216011858/http://lbs.mtbaker.us/index.php/results/finals/women-master""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2013,banked-slalom,Grand Masters,unspecified,masters,,Sunday Finals,2,Randy Haugen,,1:51.265,"Hometown as printed: Bellingham, Washington [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20130220121622/http://lbs.mtbaker.us/index.php/results/finals/grand-masters""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2013,banked-slalom,Masters,unspecified,masters,,Sunday Finals,2,Jonathan Martens,,1:35.523,"Hometown as printed: Bellingham, Washington [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20130215111659/http://lbs.mtbaker.us/index.php/results/finals/masters""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2013,banked-slalom,Mid Masters,unspecified,masters,,Sunday Finals,2,Mike Cummins,,1:39.701,"Hometown as printed: Olympia, Washington [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20130215111704/http://lbs.mtbaker.us/index.php/results/finals/mid-maste""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2013,banked-slalom,Pro Masters,unspecified,masters,,Sunday Finals,2,Peter Bauer,,1:37.690,"Hometown as printed: Fischbachau, GERMANY [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20130220121648/http://lbs.mtbaker.us/index.php/results/finals/pro-masters""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2013,banked-slalom,Pro Women Masters,women,masters,,Sunday Finals,2,Marguerite Cossettini,,1:45.204,"Hometown as printed: Kirkwood, AUSTRALIA [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20130215111802/http://lbs.mtbaker.us/index.php/results/finals/pro-women-maste""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2013,banked-slalom,Women Masters,women,masters,,Sunday Finals,2,Jacqui Berg,,1:47.617,"Hometown as printed: Bellingham, Washington [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20130216011858/http://lbs.mtbaker.us/index.php/results/finals/women-master""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2013,banked-slalom,Grand Masters,unspecified,masters,,Sunday Finals,3,Mike Cotes,,1:59.232,"Hometown as printed: Spokane, Washington [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20130220121622/http://lbs.mtbaker.us/index.php/results/finals/grand-masters""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2013,banked-slalom,Masters,unspecified,masters,,Sunday Finals,3,Scott Reynolds,,1:36.410,"Hometown as printed: Rossland, British Columbia [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20130215111659/http://lbs.mtbaker.us/index.php/results/finals/masters""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2013,banked-slalom,Mid Masters,unspecified,masters,,Sunday Finals,3,Erick Vines,,1:39.914,"Hometown as printed: Butte, Montana [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20130215111704/http://lbs.mtbaker.us/index.php/results/finals/mid-maste""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2013,banked-slalom,Pro Masters,unspecified,masters,,Sunday Finals,3,Billy Anderson,,1:38.628,"Hometown as printed: Mammoth, California [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20130220121648/http://lbs.mtbaker.us/index.php/results/finals/pro-masters""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2013,banked-slalom,Pro Women Masters,women,masters,,Sunday Finals,3,Barrett Christy Cummins,,1:45.331,"Hometown as printed: Sequim, Washington [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20130215111802/http://lbs.mtbaker.us/index.php/results/finals/pro-women-maste""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2013,banked-slalom,Women Masters,women,masters,,Sunday Finals,3,Sarah Taylor,,1:48.830,"Hometown as printed: Girdwood, Alaska [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20130216011858/http://lbs.mtbaker.us/index.php/results/finals/women-master""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2013,banked-slalom,Pro Men,men,pro,,Sunday Finals,1,Seth Wescott,,1:33.221,"Hometown as printed: Carrabassett, Maine [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20130216005405/http://lbs.mtbaker.us/index.php/results/finals/pro-me""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2013,banked-slalom,Pro Women,women,pro,,Sunday Finals,1,Maelle Ricker,,1:37.065,"Hometown as printed: Squamish, British Columbia [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20130215111808/http://lbs.mtbaker.us/index.php/results/finals/pro-women""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2013,banked-slalom,Pro Men,men,pro,,Sunday Finals,2,Graham Watanabe,,1:33.801,"Hometown as printed: Hailey, Idaho [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20130216005405/http://lbs.mtbaker.us/index.php/results/finals/pro-me""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2013,banked-slalom,Pro Women,women,pro,,Sunday Finals,2,Laura Hadar,,1:40.000,"Hometown as printed: carbondale, Colorado [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20130215111808/http://lbs.mtbaker.us/index.php/results/finals/pro-women""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2013,banked-slalom,Pro Men,men,pro,,Sunday Finals,3,Jason Robinson,,1:34.045,"Hometown as printed: Kalispell, Montana [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20130216005405/http://lbs.mtbaker.us/index.php/results/finals/pro-me""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2013,banked-slalom,Pro Women,women,pro,,Sunday Finals,3,Dominique Vallee,,1:43.508,"Hometown as printed: Vancouver, British Columbia [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20130215111808/http://lbs.mtbaker.us/index.php/results/finals/pro-women""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2014,banked-slalom,Older Amateurs,unspecified,amateur,,Sunday Finals,1,Spencer Cordovano,,1:51.20,"[citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20140309132556/http://lbs.mtbaker.us/index.php/results1/results-2014/finals/older-amateurs""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2014,banked-slalom,Women Amateurs,women,amateur,,Sunday Finals,1,Martina Nemcova,,2:03.42,"[citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20140304094833/http://lbs.mtbaker.us/index.php/results1/results-2014/finals/women-amateurs""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2014,banked-slalom,Older Amateurs,unspecified,amateur,,Sunday Finals,2,Chad Cremers,,1:53.37,"[citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20140309132556/http://lbs.mtbaker.us/index.php/results1/results-2014/finals/older-amateurs""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2014,banked-slalom,Women Amateurs,women,amateur,,Sunday Finals,2,Rel Friedman,,2:04.99,"[citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20140304094833/http://lbs.mtbaker.us/index.php/results1/results-2014/finals/women-amateurs""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2014,banked-slalom,Older Amateurs,unspecified,amateur,,Sunday Finals,3,Adam Drost,,1:55.47,"[citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20140309132556/http://lbs.mtbaker.us/index.php/results1/results-2014/finals/older-amateurs""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2014,banked-slalom,Women Amateurs,women,amateur,,Sunday Finals,3,Isabella Gomez,,2:07.71,"[citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20140304094833/http://lbs.mtbaker.us/index.php/results1/results-2014/finals/women-amateurs""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2014,banked-slalom,Next Generation,unspecified,grom,,Sunday Finals,1,Jaydn Chomlack,,2:07.76,"[citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20151109153940/http://lbs.mtbaker.us/index.php/results1/results-2014/finals/next-generation""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2014,banked-slalom,Next Generation,unspecified,grom,,Sunday Finals,2,Mac Malkoski,,2:08.99,"[citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20151109153940/http://lbs.mtbaker.us/index.php/results1/results-2014/finals/next-generation""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2014,banked-slalom,Next Generation,unspecified,grom,,Sunday Finals,3,Zakk Harman,,2:11.15,"[citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20151109153940/http://lbs.mtbaker.us/index.php/results1/results-2014/finals/next-generation""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2014,banked-slalom,Juniors,unspecified,junior,,Sunday Finals,1,Hank Kennedy,,1:54.02,"[citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20151108154529/http://lbs.mtbaker.us/index.php/results1/results-2014/finals/juniors""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2014,banked-slalom,Younger Amateurs,unspecified,junior,,Sunday Finals,1,Jacob Krugmire,,1:57.66,"[citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20151109154927/http://lbs.mtbaker.us/index.php/results1/results-2014/finals/younger-amateurs""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2014,banked-slalom,Juniors,unspecified,junior,,Sunday Finals,2,Cody Warble,,1:55.34,"[citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20151108154529/http://lbs.mtbaker.us/index.php/results1/results-2014/finals/juniors""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2014,banked-slalom,Younger Amateurs,unspecified,junior,,Sunday Finals,2,Jackson Scanlan,,2:00.65,"[citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20151109154927/http://lbs.mtbaker.us/index.php/results1/results-2014/finals/younger-amateurs""}",verified,pending-recheck
